time, state_0, state_1, state_2, state_3, state_4, state_5, state_6, state_7, state_8, state_9
0.022525, -2.37638, 6.80876, 3.68934, 2.16902, -2.256, -82.8284, 112.252, 57.1027, 79.4474, -107.897
0.022625, -2.38429, 6.81932, 3.69497, 2.17696, -2.26681, -75.4816, 99.258, 55.3614, 79.5563, -108.343
0.022725, -2.39147, 6.82861, 3.70041, 2.18493, -2.27766, -68.3164, 86.9515, 53.5591, 79.8567, -108.782
0.022825, -2.39795, 6.83671, 3.70568, 2.19293, -2.28856, -61.3329, 75.3117, 51.7031, 80.3298, -109.194
0.022925, -2.40374, 6.84367, 3.71075, 2.20099, -2.2995, -54.5307, 64.314, 49.8008, 80.955, -109.557
0.023025, -2.40886, 6.84957, 3.71564, 2.20912, -2.31047, -47.9089, 53.931, 47.8596, 81.7099, -109.853
0.023125, -2.41332, 6.85446, 3.72033, 2.21734, -2.32147, -41.4659, 44.1332, 45.8866, 82.571, -110.061
0.023225, -2.41715, 6.8584, 3.72482, 2.22564, -2.33249, -35.1997, 34.8889, 43.8887, 83.5139, -110.162
0.023325, -2.42036, 6.86144, 3.7291, 2.23404, -2.3435, -29.1075, 26.1653, 41.8727, 84.514, -110.139
0.023425, -2.42297, 6.86363, 3.73319, 2.24254, -2.35451, -23.1861, 17.9281, 39.8448, 85.5464, -109.974
0.023525, -2.425, 6.86502, 3.73707, 2.25115, -2.3655, -17.4314, 10.1428, 37.8111, 86.5869, -109.652
0.023625, -2.42646, 6.86566, 3.74075, 2.25986, -2.37644, -11.8391, 2.77432, 35.777, 87.6116, -109.159
0.023725, -2.42737, 6.86558, 3.74423, 2.26867, -2.38733, -6.4043, -4.2121, 33.7476, 88.5977, -108.481
0.023825, -2.42774, 6.86481, 3.7475, 2.27758, -2.39814, -1.12158, -10.8509, 31.7275, 89.5237, -107.61
0.023925, -2.42759, 6.86341, 3.75057, 2.28657, -2.40885, 4.01473, -17.1755, 29.7207, 90.3694, -106.536
0.024025, -2.42694, 6.86138, 3.75345, 2.29565, -2.41945, 9.01059, -23.2185, 27.7307, 91.1161, -105.252
0.024125, -2.42579, 6.85876, 3.75612, 2.3048, -2.4299, 13.8721, -29.0107, 25.7607, 91.7471, -103.754
0.024225, -2.42416, 6.85558, 3.7586, 2.314, -2.4402, 18.6054, -34.5816, 23.8132, 92.2472, -102.039
0.024325, -2.42207, 6.85184, 3.76088, 2.32325, -2.45031, 23.2166, -39.9584, 21.8901, 92.6032, -100.107
0.024425, -2.41952, 6.84758, 3.76298, 2.33252, -2.46022, 27.7117, -45.1665, 19.9932, 92.8035, -97.9574
0.024525, -2.41653, 6.84281, 3.76488, 2.34181, -2.4699, 32.0963, -50.2288, 18.1236, 92.8385, -95.5941
0.024625, -2.4131, 6.83754, 3.7666, 2.35109, -2.47934, 36.3757, -55.1661, 16.282, 92.7002, -93.0213
0.024725, -2.40925, 6.83178, 3.76814, 2.36035, -2.48851, 40.5549, -59.9964, 14.4689, 92.3824, -90.2449
0.024825, -2.40499, 6.82554, 3.7695, 2.36956, -2.49739, 44.6381, -64.7353, 12.6843, 91.8802, -87.2721
0.024925, -2.40032, 6.81883, 3.77067, 2.37872, -2.50596, 48.6291, -69.3958, 10.928, 91.19, -84.1112
0.025025, -2.39526, 6.81166, 3.77168, 2.3878, -2.51421, 52.5308, -73.9883, 9.19966, 90.3098, -80.7717
0.025125, -2.38982, 6.80403, 3.77251, 2.39678, -2.52212, 56.3455, -78.5207, 7.49863, 89.2384, -77.2637
0.025225, -2.38399, 6.79595, 3.77318, 2.40565, -2.52966, 60.0748, -82.9982, 5.82417, 87.9757, -73.5981
0.025325, -2.3778, 6.78743, 3.77368, 2.41438, -2.53684, 63.7191, -87.4237, 4.17546, 86.5222, -69.7859
0.025425, -2.37125, 6.77847, 3.77402, 2.42295, -2.54362, 67.2782, -91.7975, 2.55158, 84.8792, -65.8388
0.025525, -2.36435, 6.76907, 3.77419, 2.43135, -2.55, 70.7509, -96.1177, 0.95165, 83.0485, -61.7684
0.025625, -2.3571, 6.75925, 3.77421, 2.43956, -2.55597, 74.135, -100.38, -0.625227, 81.0323, -57.5863
0.025725, -2.34952, 6.749, 3.77406, 2.44756, -2.56152, 77.4274, -104.579, -2.17987, 78.8329, -53.3037
0.025825, -2.34161, 6.73833, 3.77377, 2.45533, -2.56664, 80.6241, -108.705, -3.71302, 76.4529, -48.9319
0.025925, -2.33339, 6.72726, 3.77332, 2.46285, -2.57131, 83.7201, -112.748, -5.22529, 73.8949, -44.4814
0.026025, -2.32487, 6.71578, 3.77272, 2.47011, -2.57553, 86.7095, -116.697, -6.71717, 71.1616, -39.9624
0.026125, -2.31605, 6.70392, 3.77198, 2.47708, -2.5793, 89.5857, -120.538, -8.18897, 68.2555, -35.3845
0.026225, -2.30695, 6.69167, 3.77109, 2.48376, -2.58261, 92.341, -124.257, -9.64084, 65.1789, -30.7566
0.026325, -2.29759, 6.67907, 3.77005, 2.49012, -2.58545, 94.9672, -127.837, -11.0727, 61.9341, -26.0868
0.026425, -2.28796, 6.66611, 3.76887, 2.49615, -2.58783, 97.4555, -131.261, -12.4844, 58.5232, -21.3828
0.026525, -2.27809, 6.65281, 3.76755, 2.50183, -2.58973, 99.7963, -134.512, -13.8755, 54.9481, -16.6513
0.026625, -2.268, 6.6392, 3.7661, 2.50714, -2.59116, 101.98, -137.573, -15.2452, 51.2104, -11.8983
0.026725, -2.2577, 6.6253, 3.7645, 2.51207, -2.59211, 103.996, -140.424, -16.5928, 47.3116, -7.12922
0.026825, -2.2472, 6.61112, 3.76278, 2.5166, -2.59258, 105.835, -143.048, -17.9171, 43.2532, -2.34868
0.026925, -2.23653, 6.59669, 3.76092, 2.52072, -2.59258, 107.487, -145.43, -19.217, 39.0363, 2.43926
0.027025, -2.22571, 6.58204, 3.75894, 2.52441, -2.5921, 108.942, -147.552, -20.4909, 34.6621, 7.23117
0.027125, -2.21474, 6.56718, 3.75682, 2.52765, -2.59113, 110.191, -149.4, -21.7374, 30.1318, 12.0241
0.027225, -2.20367, 6.55216, 3.75459, 2.53043, -2.58969, 111.226, -150.964, -22.9545, 25.4466, 16.8157
0.027325, -2.1925, 6.53699, 3.75223, 2.53274, -2.58777, 112.041, -152.233, -24.1404, 20.6076, 21.6038
0.027425, -2.18126, 6.52171, 3.74976, 2.53456, -2.58537, 112.629, -153.2, -25.2929, 15.6163, 26.3867
0.027525, -2.16997, 6.50635, 3.74717, 2.53586, -2.58249, 112.986, -153.862, -26.4101, 10.4741, 31.163
0.027625, -2.15866, 6.49094, 3.74448, 2.53665, -2.57914, 113.111, -154.218, -27.4896, 5.18297, 35.9315
0.027725, -2.14735, 6.4755, 3.74168, 2.5369, -2.57531, 113.002, -154.272, -28.5291, -0.255204, 40.691
0.027825, -2.13606, 6.46008, 3.73877, 2.5366, -2.571, 112.66, -154.031, -29.5263, -5.83798, 45.4404
0.027925, -2.12482, 6.4447, 3.73577, 2.53573, -2.56622, 112.09, -153.506, -30.4788, -11.5626, 50.1788
0.028025, -2.11364, 6.42938, 3.73268, 2.53429, -2.56096, 111.295, -152.709, -31.3844, -17.4259, 54.9051
0.028125, -2.10256, 6.41416, 3.72949, 2.53225, -2.55524, 110.284, -151.657, -32.2407, -23.4244, 59.6182
0.028225, -2.09159, 6.39905, 3.72623, 2.5296, -2.54904, 109.063, -150.369, -33.0455, -29.5539, 64.317
0.028325, -2.08075, 6.38408, 3.72288, 2.52634, -2.54237, 107.644, -148.866, -33.7967, -35.8099, 69
0.028425, -2.07006, 6.36928, 3.71947, 2.52244, -2.53524, 106.036, -147.169, -34.4922, -42.1876, 73.6659
0.028525, -2.05954, 6.35465, 3.71599, 2.5179, -2.52764, 104.252, -145.3, -35.1301, -48.6813, 78.3132
0.028625, -2.04921, 6.34022, 3.71244, 2.51271, -2.51958, 102.304, -143.282, -35.7088, -55.2853, 82.9402
0.028725, -2.03908, 6.32599, 3.70884, 2.50684, -2.51105, 100.205, -141.135, -36.2265, -61.9932, 87.5454
0.028825, -2.02917, 6.31199, 3.7052, 2.50031, -2.50207, 97.9667, -138.879, -36.682, -68.7982, 92.1269
0.028925, -2.01949, 6.29822, 3.70151, 2.49309, -2.49263, 95.602, -136.533, -37.0739, -75.693, 96.6832
0.029025, -2.01005, 6.28469, 3.69778, 2.48517, -2.48273, 93.1232, -134.112, -37.4014, -82.6703, 101.212
0.029125, -2.00086, 6.2714, 3.69403, 2.47655, -2.47239, 90.5418, -131.63, -37.6634, -89.722, 105.713
0.029225, -1.99194, 6.25836, 3.69025, 2.46723, -2.46159, 87.8691, -129.1, -37.8596, -96.8401, 110.183
0.029325, -1.98329, 6.24558, 3.68646, 2.45718, -2.45035, 85.1154, -126.529, -37.9894, -104.016, 114.622
0.029425, -1.97492, 6.23305, 3.68265, 2.44642, -2.43867, 82.2907, -123.925, -38.0529, -111.241, 119.029
0.029525, -1.96683, 6.22079, 3.67885, 2.43494, -2.42654, 79.4044, -121.292, -38.05, -118.506, 123.401
0.029625, -1.95904, 6.2088, 3.67504, 2.42272, -2.41399, 76.4651, -118.633, -37.9811, -125.802, 127.74
0.029725, -1.95154, 6.19707, 3.67125, 2.40978, -2.401, 73.481, -115.949, -37.8467, -133.119, 132.043
0.029825, -1.94434, 6.18561, 3.66747, 2.3961, -2.38758, 70.4601, -113.24, -37.6479, -140.449, 136.311
0.029925, -1.93745, 6.17442, 3.66372, 2.38169, -2.37373, 67.4096, -110.503, -37.3855, -147.781, 140.543
0.030025, -1.93086, 6.16351, 3.66, 2.36654, -2.35947, 64.3367, -107.737, -37.0611, -155.105, 144.741
0.030125, -1.92458, 6.15288, 3.65631, 2.35067, -2.34479, 61.2483, -104.939, -36.6763, -162.411, 148.903
0.030225, -1.91861, 6.14252, 3.65266, 2.33406, -2.32969, 58.151, -102.104, -36.2331, -169.689, 153.03
0.030325, -1.91295, 6.13246, 3.64906, 2.31673, -2.31418, 55.0513, -99.2305, -35.7338, -176.927, 157.123
0.030425, -1.9076, 6.12268, 3.64551, 2.29868, -2.29826, 51.9556, -96.3139, -35.181, -184.115, 161.181
0.030525, -1.90256, 6.11319, 3.64202, 2.27991, -2.28194, 48.8701, -93.3514, -34.5777, -191.239, 165.205
0.030625, -1.89783, 6.10401, 3.6386, 2.26043, -2.26522, 45.801, -90.3398, -33.9274, -198.288, 169.193
0.030725, -1.8934, 6.09513, 3.63524, 2.24025, -2.24811, 42.7543, -87.2768, -33.2338, -205.248, 173.144
0.030825, -1.88927, 6.08655, 3.63195, 2.21938, -2.23059, 39.736, -84.1603, -32.5013, -212.103, 177.056
0.030925, -1.88545, 6.0783, 3.62874, 2.19783, -2.21269, 36.7518, -80.9891, -31.7348, -218.838, 180.926
0.031025, -1.88192, 6.07036, 3.6256, 2.17561, -2.19441, 33.8074, -77.7625, -30.9395, -225.434, 184.75
0.031125, -1.87869, 6.06274, 3.62255, 2.15274, -2.17574, 30.9084, -74.4806, -30.1215, -231.87, 188.521
0.031225, -1.87574, 6.05546, 3.61958, 2.12924, -2.15671, 28.0601, -71.1444, -29.2876, -238.124, 192.23
0.03125, -1.87505, 6.05369, 3.61885, 2.12327, -2.15189, 27.3562, -70.3011, -29.0775, -239.655, 193.146
0.03135, -1.87246, 6.04683, 3.61598, 2.099, -2.13239, 24.5785, -66.8998, -28.2341, -245.642, 196.762
0.03145, -1.87013, 6.04031, 3.6132, 2.07414, -2.11254, 21.8628, -63.4495, -27.3926, -251.382, 200.287
0.03155, -1.86808, 6.03414, 3.61051, 2.04872, -2.09233, 19.2139, -59.9544, -26.5624, -256.837, 203.703
0.03165, -1.86629, 6.02832, 3.60789, 2.02277, -2.0718, 16.6363, -56.4199, -25.7539, -261.966, 206.988
0.03175, -1.86476, 6.02286, 3.60536, 1.99633, -2.05094, 14.1346, -52.8527, -24.9784, -266.722, 210.113
0.03185, -1.86346, 6.01775, 3.6029, 1.96943, -2.02977, 11.7131, -49.261, -24.2484, -271.051, 213.048
0.03195, -1.86241, 6.01301, 3.60051, 1.94212, -2.00833, 9.37623, -45.6546, -23.577, -274.894, 215.756
0.03205, -1.86159, 6.00862, 3.59818, 1.91445, -1.98662, 7.12858, -42.0453, -22.9783, -278.184, 218.195
0.03215, -1.86099, 6.0046, 3.59591, 1.88648, -1.96469, 4.97483, -38.447, -22.4672, -280.85, 220.32
0.03225, -1.86059, 6.00093, 3.59369, 1.85828, -1.94256, 2.92001, -34.8758, -22.0583, -282.819, 222.082
0.03235, -1.8604, 5.99762, 3.5915, 1.82992, -1.92027, 0.969571, -31.3501, -21.766, -284.017, 223.431
0.03245, -1.8604, 5.99466, 3.58933, 1.80148, -1.89787, -0.870501, -27.8911, -21.6036, -284.374, 224.32
0.03255, -1.86058, 5.99204, 3.58718, 1.77304, -1.87541, -2.59359, -24.5223, -21.5823, -283.832, 224.706
0.03265, -1.86092, 5.98976, 3.58502, 1.74471, -1.85293, -4.19243, -21.2697, -21.7102, -282.348, 224.554
0.03275, -1.86141, 5.98779, 3.58284, 1.71657, -1.8305, -5.65906, -18.1614, -21.9912, -279.901, 223.844
0.03285, -1.86205, 5.98612, 3.58062, 1.68873, -1.80816, -6.98495, -15.2273, -22.4243, -276.505, 222.574
0.03295, -1.86281, 5.98474, 3.57835, 1.66127, -1.78598, -8.16109, -12.4985, -23.0031, -272.203, 220.762
0.03305, -1.86368, 5.98362, 3.57602, 1.63429, -1.76401, -9.17826, -10.0066, -23.7152, -267.079, 218.447
0.03315, -1.86465, 5.98274, 3.57361, 1.60785, -1.74229, -10.0273, -7.78285, -24.5434, -261.25, 215.689
0.03325, -1.86569, 5.98206, 3.57111, 1.58204, -1.72087, -10.6992, -5.85732, -25.4661, -254.863, 212.569
0.03335, -1.86679, 5.98157, 3.56851, 1.55688, -1.69978, -11.1861, -4.25825, -26.4591, -248.087, 209.176
0.03345, -1.86792, 5.98121, 3.56582, 1.53242, -1.67904, -11.4805, -3.0112, -27.497, -241.099, 205.608
0.03355, -1.86908, 5.98096, 3.56302, 1.50866, -1.65866, -11.5767, -2.13862, -28.5554, -234.075, 201.963
0.03365, -1.87024, 5.98078, 3.56011, 1.4856, -1.63864, -11.4701, -1.65935, -29.6118, -227.181, 198.33
0.03375, -1.87138, 5.98063, 3.55709, 1.46322, -1.61899, -11.1578, -1.58842, -30.6471, -220.56, 194.788
0.03385, -1.87247, 5.98047, 3.55398, 1.44149, -1.59968, -10.6388, -1.93692, -31.646, -214.33, 191.403
0.03395, -1.8735, 5.98024, 3.55076, 1.42035, -1.58071, -9.91351, -2.71194, -32.5975, -208.58, 188.221
0.03405, -1.87445, 5.97992, 3.54746, 1.39977, -1.56204, -8.98434, -3.91664, -33.4946, -203.369, 185.275
0.03415, -1.8753, 5.97946, 3.54406, 1.37968, -1.54365, -7.85531, -5.5503, -34.3338, -198.73, 182.583
0.03425, -1.87602, 5.97881, 3.54059, 1.36003, -1.52552, -6.53216, -7.6084, -35.1149, -194.672, 180.147
0.03435, -1.87661, 5.97794, 3.53704, 1.34075, -1.50762, -5.02222, -10.0828, -35.8403, -191.18, 177.96
0.03445, -1.87703, 5.9768, 3.53342, 1.32179, -1.48993, -3.33437, -12.9617, -36.5142, -188.227, 176.008
0.03455, -1.87727, 5.97535, 3.52974, 1.3031, -1.47242, -1.47898, -16.23, -37.142, -185.769, 174.267
0.03465, -1.87732, 5.97355, 3.52599, 1.28464, -1.45508, 0.532238, -19.8691, -37.7303, -183.756, 172.711
0.03475, -1.87717, 5.97137, 3.52219, 1.26635, -1.43788, 2.68625, -23.8576, -38.2858, -182.133, 171.312
0.03485, -1.87679, 5.96878, 3.51834, 1.24821, -1.42082, 4.96886, -28.1706, -38.8154, -180.841, 170.041
0.03495, -1.87617, 5.96574, 3.51443, 1.23018, -1.40387, 7.36478, -32.7809, -39.3256, -179.82, 168.868
0.03505, -1.87532, 5.96222, 3.51047, 1.21225, -1.38704, 9.85782, -37.6584, -39.8228, -179.015, 167.766
0.03515, -1.8742, 5.95821, 3.50646, 1.19438, -1.37032, 12.431, -42.7709, -40.3124, -178.371, 166.709
0.03525, -1.87283, 5.95367, 3.50241, 1.17657, -1.3537, 15.0665, -48.0842, -40.7995, -177.84, 165.675
0.03535, -1.87119, 5.94859, 3.49831, 1.15882, -1.33719, 17.7464, -53.5625, -41.2883, -177.375, 164.643
0.03545, -1.86928, 5.94296, 3.49415, 1.1411, -1.32077, 20.4521, -59.1687, -41.7824, -176.938, 163.596
0.03555, -1.8671, 5.93676, 3.48995, 1.12343, -1.30447, 23.165, -64.865, -42.2846, -176.493, 162.519
0.03565, -1.86465, 5.92999, 3.48569, 1.1058, -1.28827, 25.8668, -70.6133, -42.7971, -176.012, 161.402
0.03575, -1.86193, 5.92264, 3.48139, 1.08823, -1.27219, 28.5391, -76.3753, -43.3216, -175.47, 160.233
0.03585, -1.85894, 5.91471, 3.47703, 1.07071, -1.25622, 31.1644, -82.1137, -43.8592, -174.847, 159.007
0.03595, -1.85569, 5.90622, 3.47262, 1.05326, -1.24039, 33.7255, -87.792, -44.4106, -174.126, 157.717
0.03605, -1.8522, 5.89716, 3.46815, 1.03588, -1.22468, 36.2063, -93.3753, -44.976, -173.296, 156.36
0.03615, -1.84845, 5.88754, 3.46362, 1.0186, -1.20911, 38.5918, -98.8307, -45.5555, -172.346, 154.933
0.03625, -1.84448, 5.87739, 3.45904, 1.00141, -1.19369, 40.8683, -104.128, -46.1486, -171.272, 153.436
0.03635, -1.84028, 5.86672, 3.45439, 0.984344, -1.17843, 43.0231, -109.238, -46.755, -170.068, 151.868
0.03645, -1.83587, 5.85554, 3.44969, 0.967401, -1.16332, 45.0455, -114.138, -47.3739, -168.733, 150.23
0.03655, -1.83127, 5.84389, 3.44492, 0.950597, -1.14838, 46.926, -118.804, -48.0045, -167.266, 148.522
0.03665, -1.82649, 5.83178, 3.44009, 0.933947, -1.13362, 48.6571, -123.22, -48.6459, -165.668, 146.745
0.03675, -1.82154, 5.81925, 3.43519, 0.917464, -1.11903, 50.2326, -127.37, -49.2971, -163.941, 144.901
0.03685, -1.81644, 5.80631, 3.43023, 0.901159, -1.10463, 51.6484, -131.243, -49.9572, -162.088, 142.993
0.03695, -1.81121, 5.793, 3.4252, 0.885046, -1.09043, 52.9017, -134.831, -50.6249, -160.113, 141.021
0.03705, -1.80586, 5.77934, 3.4201, 0.869136, -1.07643, 53.9916, -138.129, -51.2993, -158.019, 138.988
0.03715, -1.80041, 5.76537, 3.41494, 0.853442, -1.06263, 54.9183, -141.136, -51.9793, -155.812, 136.895
0.03725, -1.79488, 5.75112, 3.40971, 0.837974, -1.04905, 55.6839, -143.854, -52.6638, -153.495, 134.745
0.03735, -1.78927, 5.7366, 3.4044, 0.822743, -1.03569, 56.2914, -146.286, -53.3517, -151.074, 132.54
0.03745, -1.78362, 5.72186, 3.39903, 0.807759, -1.02254, 56.7452, -148.438, -54.0419, -148.554, 130.28
0.03755, -1.77793, 5.70691, 3.3936, 0.793032, -1.00963, 57.0507, -150.32, -54.7334, -145.939, 127.969
0.03765, -1.77221, 5.69179, 3.38809, 0.778571, -0.996949, 57.214, -151.941, -55.4251, -143.236, 125.609
0.03775, -1.76648, 5.67653, 3.38251, 0.764384, -0.984508, 57.2424, -153.313, -56.116, -140.449, 123.2
0.03785, -1.76076, 5.66113, 3.37686, 0.750481, -0.972309, 57.1433, -154.448, -56.805, -137.583, 120.745
0.03795, -1.75505, 5.64564, 3.37115, 0.736868, -0.960358, 56.9251, -155.362, -57.4912, -134.644, 118.247
0.03805, -1.74937, 5.63006, 3.36537, 0.723552, -0.94866, 56.5964, -156.068, -58.1736, -131.635, 115.706
0.03815, -1.74373, 5.61442, 3.35952, 0.71054, -0.937217, 56.1661, -156.582, -58.8512, -128.563, 113.125
0.03825, -1.73814, 5.59874, 3.3536, 0.697839, -0.926035, 55.6434, -156.918, -59.523, -125.432, 110.505
0.03835, -1.7326, 5.58304, 3.34761, 0.685454, -0.915116, 55.0376, -157.093, -60.1881, -122.246, 107.85
0.03845, -1.72713, 5.56732, 3.34156, 0.67339, -0.904465, 54.358, -157.122, -60.8457, -119.011, 105.16
0.03855, -1.72173, 5.55161, 3.33544, 0.661651, -0.894084, 53.614, -157.019, -61.4948, -115.73, 102.439
0.03865, -1.71641, 5.53592, 3.32926, 0.650244, -0.883977, 52.8148, -156.801, -62.1346, -112.408, 99.6882
0.03875, -1.71117, 5.52025, 3.32301, 0.63917, -0.874146, 51.9696, -156.481, -62.7643, -109.049, 96.9098
0.03885, -1.70602, 5.50462, 3.31671, 0.628434, -0.864594, 51.0874, -156.074, -63.3831, -105.658, 94.1063
0.03895, -1.70095, 5.48904, 3.31034, 0.618038, -0.855325, 50.1771, -155.594, -63.9902, -102.239, 91.2801
0.03905, -1.69598, 5.4735, 3.30391, 0.607986, -0.846338, 49.2472, -155.053, -64.585, -98.7944, 88.4336
0.03915, -1.6911, 5.45803, 3.29742, 0.598279, -0.837638, 48.306, -154.464, -65.1667, -95.3297, 85.5691
0.03925, -1.68632, 5.44261, 3.29088, 0.58892, -0.829224, 47.3616, -153.838, -65.7347, -91.848, 82.6892
0.03935, -1.68163, 5.42726, 3.28427, 0.579909, -0.8211, 46.4218, -153.188, -66.2885, -88.353, 79.7963
0.03945, -1.67703, 5.41197, 3.27762, 0.571249, -0.813265, 45.494, -152.524, -66.8275, -84.8482, 76.893
0.03955, -1.67253, 5.39675, 3.27091, 0.562939, -0.805721, 44.5853, -151.855, -67.3511, -81.3371, 73.9816
0.03965, -1.66812, 5.3816, 3.26415, 0.554981, -0.798468, 43.7025, -151.191, -67.859, -77.8229, 71.0646
0.03975, -1.66379, 5.36652, 3.25734, 0.547375, -0.791508, 42.852, -150.54, -68.3507, -74.3089, 68.1446
0.03985, -1.65955, 5.35149, 3.25048, 0.540119, -0.784839, 42.0398, -149.91, -68.826, -70.7981, 65.2238
0.03995, -1.65538, 5.33653, 3.24357, 0.533215, -0.778463, 41.2716, -149.309, -69.2844, -67.2935, 62.3047
0.04005, -1.65129, 5.32163, 3.23662, 0.52666, -0.772378, 40.5528, -148.742, -69.7259, -63.7979, 59.3896
0.04015, -1.64727, 5.30678, 3.22963, 0.520455, -0.766585, 39.8882, -148.217, -70.1501, -60.3141, 56.4807
0.04025, -1.64331, 5.29199, 3.22259, 0.514597, -0.761082, 39.2823, -147.737, -70.5571, -56.8446, 53.5802
0.04035, -1.63941, 5.27724, 3.21552, 0.509086, -0.755869, 38.7393, -147.308, -70.9466, -53.392, 50.6901
0.04045, -1.63557, 5.26253, 3.2084, 0.503919, -0.750944, 38.2629, -146.933, -71.3188, -49.9586, 47.8125
0.04055, -1.63176, 5.24785, 3.20125, 0.499094, -0.746306, 37.8565, -146.617, -71.6735, -46.5466, 44.9492
0.04065, -1.62799, 5.2332, 3.19407, 0.494609, -0.741954, 37.5229, -146.361, -72.011, -43.1582, 42.102
0.04075, -1.62426, 5.21858, 3.18685, 0.490462, -0.737886, 37.2648, -146.168, -72.3314, -39.7953, 39.2726
0.04085, -1.62054, 5.20397, 3.1796, 0.48665, -0.734099, 37.0843, -146.041, -72.6349, -36.4597, 36.4625
0.04095, -1.61684, 5.18937, 3.17232, 0.48317, -0.730593, 36.983, -145.979, -72.9216, -33.1533, 33.6731
0.04105, -1.61315, 5.17477, 3.16502, 0.480019, -0.727365, 36.9626, -145.984, -73.192, -29.8776, 30.9057
0.04115, -1.60945, 5.16017, 3.15768, 0.477195, -0.724412, 37.0238, -146.056, -73.4463, -26.6341, 28.1614
0.04125, -1.60574, 5.14556, 3.15033, 0.474693, -0.721732, 37.1674, -146.195, -73.6849, -23.4241, 25.4414
0.04135, -1.60201, 5.13093, 3.14295, 0.47251, -0.719324, 37.3937, -146.4, -73.9083, -20.2488, 22.7464
0.04145, -1.59826, 5.11628, 3.13555, 0.470643, -0.717183, 37.7026, -146.669, -74.1168, -17.1094, 20.0773
0.04155, -1.59447, 5.1016, 3.12812, 0.469088, -0.715308, 38.0937, -147.002, -74.311, -14.0068, 17.4347
0.04165, -1.59064, 5.08688, 3.12068, 0.467841, -0.713696, 38.5662, -147.396, -74.4914, -10.9418, 14.8191
0.04175, -1.58676, 5.07212, 3.11323, 0.466899, -0.712344, 39.1192, -147.85, -74.6585, -7.9152, 12.2309
0.04185, -1.58282, 5.05731, 3.10575, 0.466258, -0.71125, 39.7513, -148.361, -74.8129, -4.92758, 9.67034
0.04195, -1.57881, 5.04245, 3.09826, 0.465914, -0.71041, 40.4609, -148.925, -74.9551, -1.97944, 7.13759
0.04205, -1.57473, 5.02753, 3.09076, 0.465862, -0.709822, 41.2461, -149.54, -75.0857, 0.928831, 4.63272
0.04215, -1.57056, 5.01254, 3.08325, 0.4661, -0.709483, 42.1049, -150.204, -75.2054, 3.79696, 2.15567
0.04225, -1.56631, 4.99748, 3.07572, 0.466622, -0.709391, 43.0348, -150.911, -75.3148, 6.62478, -0.293684
0.04235, -1.56195, 4.98236, 3.06818, 0.467424, -0.709542, 44.0334, -151.659, -75.4144, 9.41221, -2.71557
0.04245, -1.5575, 4.96715, 3.06064, 0.468504, -0.709934, 45.0979, -152.443, -75.5049, 12.1593, -5.11029
0.04255, -1.55293, 4.95187, 3.05308, 0.469856, -0.710564, 46.2254, -153.261, -75.5869, 14.8661, -7.47821
0.04265, -1.54825, 4.9365, 3.04552, 0.471477, -0.71143, 47.4129, -154.108, -75.6611, 17.5328, -9.81975
0.04275, -1.54345, 4.92105, 3.03795, 0.473363, -0.712528, 48.6572, -154.979, -75.728, 20.1597, -12.1354
0.04285, -1.53852, 4.9055, 3.03037, 0.475509, -0.713857, 49.9549, -155.872, -75.7882, 22.7472, -14.4256
0.04295, -1.53346, 4.88987, 3.02279, 0.477912, -0.715413, 51.3028, -156.782, -75.8423, 25.2956, -16.691
0.04305, -1.52826, 4.87415, 3.01521, 0.480568, -0.717195, 52.6974, -157.704, -75.8909, 27.8055, -18.9321
0.04315, -1.52292, 4.85833, 3.00761, 0.483473, -0.719199, 54.1352, -158.636, -75.9345, 30.2773, -21.1496
0.04325, -1.51743, 4.84242, 3.00002, 0.486624, -0.721425, 55.6127, -159.574, -75.9736, 32.7117, -23.3439
0.04335, -1.5118, 4.82642, 2.99242, 0.490016, -0.723868, 57.1263, -160.512, -76.0088, 35.1093, -25.5158
0.04345, -1.50601, 4.81032, 2.98482, 0.493646, -0.726528, 58.6724, -161.449, -76.0405, 37.4706, -27.6657
0.04355, -1.50006, 4.79413, 2.97721, 0.49751, -0.729401, 60.2477, -162.38, -76.0691, 39.7965, -29.7942
0.04365, -1.49396, 4.77784, 2.9696, 0.501605, -0.732487, 61.8485, -163.302, -76.0952, 42.0875, -31.9019
0.04375, -1.48769, 4.76147, 2.96199, 0.505927, -0.735782, 63.4715, -164.213, -76.1192, 44.3445, -33.9892
